 format: day,hour,value location:60_127 Start : 20230101 
 7, 0007, 0.000000 
 7, 0008, 0.000000 
 7, 0009, 0.000000 
 7, 0010, 0.000000 
 7, 0011, 0.000000 
 7, 0012, 0.000000 
 7, 0013, 0.000000 
 7, 0014, 0.000000 
 7, 0015, 0.000000 
 7, 0016, 0.000000 
 7, 0017, 0.000000 
 7, 0018, 0.000000 
 7, 0019, 0.000000 
 7, 0020, 0.000000 
 7, 0021, 0.000000 
 7, 0022, 0.000000 
 7, 0023, 0.000000 
 8, 0000, 0.000000 
 8, 0001, 0.000000 
 8, 0002, 0.000000 
 8, 0003, 0.000000 
 8, 0004, 0.000000 
 8, 0005, 0.000000 
 8, 0006, 0.000000 
 8, 0007, 0.000000 
 8, 0008, 0.000000 
 8, 0009, 0.000000 
 8, 0010, 0.000000 
 8, 0011, 0.000000 
 8, 0012, 0.000000 
 8, 0013, 0.000000 
 8, 0014, 0.000000 
 8, 0015, 0.000000 
 8, 0016, 0.000000 
 8, 0017, 0.000000 
 8, 0018, 0.000000 
 8, 0019, 0.000000 
 8, 0020, 0.000000 
 8, 0021, 0.000000 
 8, 0022, 0.000000 
 8, 0023, 0.000000 
 9, 0000, -1.000000 
 9, 0001, 0.000000 
 9, 0002, 0.000000 
 9, 0003, 0.000000 
 9, 0004, 0.000000 
 9, 0005, 0.000000 
 9, 0006, 0.000000 
 9, 0007, 0.000000 
 9, 0008, 0.000000 
 9, 0009, 0.000000 
 9, 0010, 0.000000 
 9, 0011, 0.000000 
 9, 0012, 0.000000 
 9, 0013, 0.000000 
 9, 0014, 0.000000 
 9, 0015, 0.000000 
 9, 0016, 0.000000 
 9, 0017, 0.000000 
 9, 0018, 0.000000 
 9, 0019, 0.000000 
 9, 0020, 0.000000 
 9, 0021, 0.000000 
 9, 0022, 0.000000 
 9, 0023, 0.000000 
 10, 0000, 0.000000 
 10, 0001, 0.000000 
 10, 0002, 0.000000 
 10, 0003, 0.000000 
 10, 0004, 0.000000 
 10, 0005, 0.000000 
 10, 0006, 0.000000 
 10, 0007, 0.000000 
 10, 0008, 0.000000 
 10, 0009, 0.000000 
 10, 0010, 0.000000 
 10, 0011, 0.000000 
 10, 0012, 0.000000 
 10, 0013, 0.000000 
 10, 0014, 0.000000 
 10, 0015, 0.000000 
 10, 0016, 0.000000 
 10, 0017, 0.000000 
 10, 0018, 0.000000 
 10, 0019, 0.000000 
 10, 0020, 0.000000 
 10, 0021, 0.000000 
 10, 0022, 0.000000 
 10, 0023, 0.000000 
 11, 0000, 0.000000 
 11, 0001, 0.000000 
 11, 0002, 0.000000 
 11, 0003, 0.000000 
 11, 0004, 0.000000 
 11, 0005, 0.000000 
 11, 0006, 0.000000 
 11, 0007, 0.000000 
 11, 0008, 0.000000 
 11, 0009, 0.000000 
 11, 0010, 0.000000 
 11, 0011, 0.000000 
 11, 0012, 0.000000 
 11, 0013, 0.000000 
 11, 0014, 0.000000 
 11, 0015, 0.000000 
 11, 0016, 0.000000 
 11, 0017, 0.000000 
 11, 0018, 0.000000 
 11, 0019, 0.000000 
 11, 0020, 0.000000 
 11, 0021, 0.000000 
 11, 0022, 0.000000 
 11, 0023, 0.000000 
 12, 0000, 0.000000 
 12, 0001, 0.000000 
 12, 0002, 0.000000 
 12, 0003, 0.000000 
 12, 0004, 0.000000 
 12, 0005, 0.000000 
 12, 0006, 0.000000 
 12, 0007, 0.000000 
 12, 0008, 0.000000 
 12, 0009, 0.000000 
 12, 0010, 0.000000 
 12, 0011, 0.000000 
 12, 0012, 0.000000 
 12, 0013, 0.000000 
 12, 0014, 0.200000 
 12, 0015, 0.800000 
 12, 0016, 6.800000 
 12, 0017, 3.600000 
 12, 0018, 1.300000 
 12, 0019, 2.800000 
 12, 0020, 5.900000 
 12, 0021, 10.600000 
 12, 0022, 2.500000 
 12, 0023, 1.300000 
 13, 0000, 0.200000 
 13, 0001, 0.100000 
 13, 0002, 0.000000 
 13, 0003, 0.000000 
 13, 0004, 0.000000 
 13, 0005, 0.400000 
 13, 0006, 0.200000 
 13, 0007, 0.300000 
 13, 0008, 0.100000 
 13, 0009, 0.100000 
 13, 0010, 0.000000 
 13, 0011, 0.000000 
 13, 0012, 0.100000 
 13, 0013, 0.000000 
 13, 0014, 0.000000 
 13, 0015, 0.100000 
 13, 0016, 0.000000 
 13, 0017, 0.000000 
 13, 0018, 0.000000 
 13, 0019, 0.000000 
 13, 0020, 0.000000 
 13, 0021, 0.100000 
 13, 0022, 0.000000 
 13, 0023, 0.000000 
 14, 0000, 0.000000 
 14, 0001, 0.300000 
 14, 0002, 1.000000 
 14, 0003, 0.100000 
 14, 0004, 0.000000 
 14, 0005, 0.000000 
 14, 0006, 0.000000 
 14, 0007, 0.000000 
 14, 0008, 0.000000 
 14, 0009, 0.000000 
 14, 0010, 0.000000 
 14, 0011, 0.000000 
 14, 0012, 0.000000 
 14, 0013, 0.000000 
 14, 0014, 0.000000 
 14, 0015, 0.000000 
 14, 0016, 0.300000 
 14, 0017, 0.500000 
 14, 0018, 0.200000 
 14, 0019, 0.500000 
 14, 0020, 0.400000 
 14, 0021, 0.300000 
 14, 0022, 0.100000 
 14, 0023, 0.400000 
 15, 0000, 0.500000 
 15, 0001, 0.000000 
 15, 0002, 0.000000 
 15, 0003, 0.000000 
 15, 0004, 0.000000 
 15, 0005, 0.000000 
 15, 0006, 0.000000 
 15, 0007, 0.000000 
 15, 0008, 0.000000 
 15, 0009, 0.000000 
 15, 0010, 0.000000 
 15, 0011, 0.000000 
 15, 0012, 0.000000 
 15, 0013, 0.000000 
 15, 0014, 0.000000 
 15, 0015, 0.000000 
 15, 0016, 0.000000 
 15, 0017, 0.000000 
 15, 0018, 0.000000 
 15, 0019, 0.000000 
 15, 0020, 0.000000 
 15, 0021, 0.000000 
 15, 0022, 0.000000 
 15, 0023, 0.000000 
 16, 0000, 0.000000 
 16, 0001, 0.000000 
 16, 0002, 0.000000 
 16, 0003, 0.000000 
 16, 0004, 0.000000 
 16, 0005, 0.000000 
 16, 0006, 0.000000 
 16, 0007, 0.000000 
 16, 0008, 0.000000 
 16, 0009, 0.000000 
 16, 0010, 0.000000 
 16, 0011, 0.000000 
 16, 0012, 0.000000 
 16, 0013, 0.000000 
 16, 0014, 0.000000 
 16, 0015, 0.000000 
 16, 0016, 0.000000 
 16, 0017, 0.000000 
 16, 0018, 0.000000 
 16, 0019, 0.000000 
 16, 0020, 0.000000 
 16, 0021, 0.000000 
 16, 0022, 0.000000 
 16, 0023, 0.000000 
 17, 0000, 0.000000 
 17, 0001, 0.000000 
 17, 0002, 0.000000 
 17, 0003, 0.000000 
 17, 0004, 0.000000 
 17, 0005, 0.000000 
 17, 0006, 0.000000 
 17, 0007, 0.000000 
 17, 0008, 0.000000 
 17, 0009, 0.000000 
 17, 0010, 0.000000 
 17, 0011, 0.000000 
 17, 0012, 0.000000 
 17, 0013, 0.000000 
 17, 0014, 0.000000 
 17, 0015, 0.000000 
 17, 0016, 0.000000 
 17, 0017, 0.000000 
 17, 0018, 0.000000 
 17, 0019, 0.000000 
 17, 0020, 0.000000 
 17, 0021, 0.000000 
 17, 0022, 0.000000 
 17, 0023, 0.000000 
 18, 0000, 0.000000 
 18, 0001, 0.000000 
 18, 0002, 0.000000 
 18, 0003, 0.000000 
 18, 0004, 0.000000 
 18, 0005, 0.000000 
 18, 0006, 0.000000 
 18, 0007, 0.000000 
 18, 0008, 0.000000 
 18, 0009, 0.000000 
 18, 0010, 0.000000 
 18, 0011, 0.000000 
 18, 0012, 0.000000 
 18, 0013, 0.000000 
 18, 0014, 0.000000 
 18, 0015, 0.000000 
 18, 0016, 0.000000 
 18, 0017, 0.000000 
 18, 0018, 0.000000 
 18, 0019, 0.000000 
 18, 0020, 0.000000 
 18, 0021, 0.000000 
 18, 0022, 0.000000 
 18, 0023, 0.000000 
 19, 0000, 0.000000 
 19, 0001, 0.000000 
 19, 0002, 0.000000 
 19, 0003, 0.000000 
 19, 0004, 0.000000 
 19, 0005, 0.000000 
 19, 0006, 0.000000 
 19, 0007, 0.000000 
 19, 0008, 0.000000 
 19, 0009, 0.000000 
 19, 0010, 0.000000 
 19, 0011, 0.100000 
 19, 0012, 0.000000 
 19, 0013, 0.200000 
 19, 0014, 0.700000 
 19, 0015, 0.000000 
 19, 0016, 0.000000 
 19, 0017, 0.000000 
 19, 0018, 0.000000 
 19, 0019, 0.000000 
 19, 0020, 0.000000 
 19, 0021, 0.000000 
 19, 0022, 0.000000 
 19, 0023, 0.000000 
 20, 0000, 0.000000 
 20, 0001, 0.000000 
 20, 0002, 0.000000 
 20, 0003, 0.000000 
 20, 0004, 0.000000 
 20, 0005, 0.000000 
 20, 0006, 0.000000 
 20, 0007, 0.000000 
 20, 0008, 0.000000 
 20, 0009, 0.000000 
 20, 0010, 0.000000 
 20, 0011, 0.000000 
 20, 0012, 0.000000 
 20, 0013, 0.000000 
 20, 0014, 0.000000 
 20, 0015, 0.000000 
 20, 0016, 0.000000 
 20, 0017, 0.000000 
 20, 0018, 0.000000 
 20, 0019, 0.000000 
 20, 0020, 0.000000 
 20, 0021, 0.000000 
 20, 0022, 0.000000 
 20, 0023, 0.000000 
 21, 0000, 0.000000 
 21, 0001, 0.000000 
 21, 0002, 0.000000 
 21, 0003, 0.000000 
 21, 0004, 0.000000 
 21, 0005, 0.000000 
 21, 0006, 0.000000 
 21, 0007, 0.000000 
 21, 0008, 0.000000 
 21, 0009, 0.000000 
 21, 0010, 0.000000 
 21, 0011, 0.000000 
 21, 0012, 0.000000 
 21, 0013, 0.000000 
 21, 0014, 0.000000 
 21, 0015, 0.000000 
 21, 0016, 0.000000 
 21, 0017, 0.000000 
 21, 0018, 0.000000 
 21, 0019, 0.000000 
 21, 0020, 0.000000 
 21, 0021, 0.000000 
 21, 0022, 0.000000 
 21, 0023, 0.000000 
 22, 0000, 0.000000 
 22, 0001, 0.000000 
 22, 0002, 0.000000 
 22, 0003, 0.000000 
 22, 0004, 0.000000 
 22, 0005, 0.000000 
 22, 0006, 0.000000 
 22, 0007, 0.000000 
 22, 0008, 0.000000 
 22, 0009, 0.000000 
 22, 0010, 0.000000 
 22, 0011, 0.000000 
 22, 0012, 0.000000 
 22, 0013, 0.000000 
 22, 0014, 0.000000 
 22, 0015, 0.000000 
 22, 0016, 0.000000 
 22, 0017, 0.000000 
 22, 0018, 0.000000 
 22, 0019, 0.000000 
 22, 0020, 0.000000 
 22, 0021, 0.000000 
 22, 0022, 0.000000 
 22, 0023, 0.000000 
 23, 0000, 0.000000 
 23, 0001, 0.000000 
 23, 0002, 0.000000 
 23, 0003, 0.000000 
 23, 0004, 0.000000 
 23, 0005, 0.000000 
 23, 0006, 0.000000 
 23, 0007, 0.000000 
 23, 0008, 0.000000 
 23, 0009, 0.000000 
 23, 0010, 0.000000 
 23, 0011, 0.000000 
 23, 0012, 0.000000 
 23, 0013, 0.000000 
 23, 0014, 0.000000 
 23, 0015, 0.000000 
 23, 0016, 0.000000 
 23, 0017, 0.000000 
 23, 0018, 0.000000 
 23, 0019, 0.000000 
 23, 0020, 0.000000 
 23, 0021, 0.000000 
 23, 0022, 0.000000 
 23, 0023, 0.000000 
 24, 0000, 0.000000 
 24, 0001, 0.000000 
 24, 0002, 0.000000 
 24, 0003, 0.000000 
 24, 0004, 0.000000 
 24, 0005, 0.000000 
 24, 0006, 0.000000 
 24, 0007, 0.000000 
 24, 0008, 0.000000 
 24, 0009, 0.000000 
 24, 0010, 0.000000 
 24, 0011, 0.000000 
 24, 0012, 0.000000 
 24, 0013, 0.000000 
 24, 0014, 0.000000 
 24, 0015, 0.000000 
 24, 0016, 0.000000 
 24, 0017, 0.000000 
 24, 0018, 0.000000 
 24, 0019, 0.000000 
 24, 0020, 0.000000 
 24, 0021, 0.000000 
 24, 0022, 0.000000 
 24, 0023, 0.000000 
 25, 0000, 0.000000 
 25, 0001, 0.000000 
 25, 0002, 0.000000 
 25, 0003, 0.000000 
 25, 0004, 0.000000 
 25, 0005, 0.000000 
 25, 0006, 0.000000 
 25, 0007, 0.000000 
 25, 0008, 0.000000 
 25, 0009, 0.000000 
 25, 0010, 0.000000 
 25, 0011, 0.000000 
 25, 0012, 0.000000 
 25, 0013, 0.000000 
 25, 0014, 0.000000 
 25, 0015, 0.000000 
 25, 0016, 0.000000 
 25, 0017, 0.000000 
 25, 0018, 0.000000 
 25, 0019, 0.200000 
 25, 0020, 0.200000 
 25, 0021, 0.100000 
 25, 0022, 0.200000 
 25, 0023, 0.100000 
 26, 0000, 0.000000 
 26, 0001, 0.000000 
 26, 0002, 0.000000 
 26, 0003, 0.000000 
 26, 0004, 0.000000 
 26, 0005, 0.000000 
 26, 0006, 0.000000 
 26, 0007, 0.000000 
 26, 0008, 0.000000 
 26, 0009, 0.000000 
 26, 0010, 0.000000 
 26, 0011, 0.000000 
 26, 0012, 0.000000 
 26, 0013, 0.000000 
 26, 0014, 0.000000 
 26, 0015, 0.000000 
 26, 0016, 0.000000 
 26, 0017, 0.000000 
 26, 0018, 0.000000 
 26, 0019, 0.000000 
 26, 0020, 0.000000 
 26, 0021, 0.000000 
 26, 0022, 0.000000 
 26, 0023, 0.000000 
 27, 0000, 0.000000 
 27, 0001, 0.000000 
 27, 0002, 0.000000 
 27, 0003, 0.000000 
 27, 0004, 0.000000 
 27, 0005, 0.000000 
 27, 0006, 0.000000 
 27, 0007, 0.000000 
 27, 0008, 0.000000 
 27, 0009, 0.000000 
 27, 0010, 0.000000 
 27, 0011, 0.000000 
 27, 0012, 0.000000 
 27, 0013, 0.000000 
 27, 0014, 0.000000 
 27, 0015, 0.000000 
 27, 0016, 0.000000 
 27, 0017, 0.000000 
 27, 0018, 0.000000 
 27, 0019, 0.000000 
 27, 0020, 0.000000 
 27, 0021, 0.000000 
 27, 0022, 0.000000 
 27, 0023, 0.000000 
 28, 0000, 0.000000 
 28, 0001, 0.000000 
 28, 0002, 0.000000 
 28, 0003, 0.000000 
 28, 0004, 0.000000 
 28, 0005, 0.000000 
 28, 0006, 0.000000 
 28, 0007, 0.000000 
 28, 0008, 0.000000 
 28, 0009, 0.000000 
 28, 0010, 0.000000 
 28, 0011, 0.000000 
 28, 0012, 0.000000 
 28, 0013, 0.000000 
 28, 0014, 0.000000 
 28, 0015, 0.000000 
 28, 0016, 0.000000 
 28, 0017, 0.000000 
 28, 0018, 0.000000 
 28, 0019, 0.000000 
 28, 0020, 0.000000 
 28, 0021, 0.000000 
 28, 0022, 0.000000 
 28, 0023, 0.000000 
 29, 0000, 0.000000 
 29, 0001, 0.000000 
 29, 0002, 0.000000 
 29, 0003, 0.000000 
 29, 0004, 0.000000 
 29, 0005, 0.000000 
 29, 0006, 0.000000 
 29, 0007, 0.000000 
 29, 0008, 0.000000 
 29, 0009, 0.000000 
 29, 0010, 0.000000 
 29, 0011, 0.000000 
 29, 0012, 0.000000 
 29, 0013, 0.000000 
 29, 0014, 0.000000 
 29, 0015, 0.000000 
 29, 0016, 0.000000 
 29, 0017, 0.000000 
 29, 0018, 0.000000 
 29, 0019, 0.000000 
 29, 0020, 0.000000 
 29, 0021, 0.000000 
 29, 0022, 0.000000 
 29, 0023, 0.000000 
 30, 0000, 0.000000 
 30, 0001, 0.000000 
 30, 0002, 0.000000 
 30, 0003, 0.000000 
 30, 0004, 0.000000 
 30, 0005, 0.000000 
 30, 0006, 0.000000 
 30, 0007, 0.000000 
 30, 0008, 0.000000 
 30, 0009, 0.000000 
 30, 0010, 0.000000 
 30, 0011, 0.000000 
 30, 0012, 0.000000 
 30, 0013, 0.000000 
 30, 0014, 0.000000 
 30, 0015, 0.000000 
 30, 0016, 0.000000 
 30, 0017, 0.000000 
 30, 0018, 0.000000 
 30, 0019, 0.000000 
 30, 0020, 0.000000 
 30, 0021, 0.000000 
 30, 0022, 0.000000 
 30, 0023, 0.000000 
 31, 0000, 0.000000 
 31, 0001, 0.000000 
 31, 0002, 0.000000 
 31, 0003, 0.000000 
 31, 0004, 0.000000 
 31, 0005, 0.000000 
 31, 0006, 0.000000 
 31, 0007, 0.000000 
 31, 0008, 0.000000 
 31, 0009, 0.000000 
 31, 0010, 0.000000 
 31, 0011, 0.000000 
 31, 0012, 0.000000 
 31, 0013, 0.000000 
 31, 0014, 0.000000 
 31, 0015, 0.000000 
 31, 0016, 0.000000 
 31, 0017, 0.000000 
 31, 0018, 0.000000 
 31, 0019, 0.000000 
 31, 0020, 0.000000 
 31, 0021, 0.000000 
 31, 0022, 0.000000 
 31, 0023, 0.000000 
 366, 0000, 0.000000 
 366, 0001, 0.000000 
 366, 0002, 0.000000 
 366, 0003, 0.000000 
 366, 0004, 0.000000 
 366, 0005, 0.000000 
 366, 0006, 0.000000 
 366, 0007, 0.000000 
 366, 0008, 0.000000 
 366, 0009, 0.000000 
 366, 0010, 0.000000 
 366, 0011, 0.000000 
 366, 0012, 0.000000 
 366, 0013, 0.000000 
 366, 0014, 0.000000 
 366, 0015, 0.000000 
 366, 0016, 0.000000 
 366, 0017, 0.000000 
 366, 0018, 0.000000 
 366, 0019, 0.000000 
 366, 0020, 0.000000 
 366, 0021, 0.000000 
 366, 0022, 0.000000 
 366, 0023, 0.000000 
 367, 0000, 0.000000 
 367, 0001, 0.000000 
 367, 0002, 0.000000 
 367, 0003, 0.000000 
 367, 0004, 0.000000 
 367, 0005, 0.000000 
 367, 0006, 0.000000 
 367, 0007, 0.000000 
 367, 0008, 0.000000 
 367, 0009, 0.000000 
 367, 0010, 0.000000 
 367, 0011, 0.000000 
 367, 0012, 0.000000 
 367, 0013, 0.000000 
 367, 0014, 0.000000 
 367, 0015, 0.000000 
 367, 0016, 0.000000 
 367, 0017, 0.000000 
 367, 0018, 0.000000 
 367, 0019, 0.000000 
 367, 0020, 0.000000 
 367, 0021, 0.000000 
 367, 0022, 0.000000 
 367, 0023, 0.200000 
 368, 0000, 0.400000 
 368, 0001, 0.000000 
 368, 0002, 0.000000 
 368, 0003, 0.000000 
 368, 0004, 0.000000 
 368, 0005, 0.000000 
 368, 0006, 0.000000 
 368, 0007, 0.000000 
 368, 0008, 0.000000 
 368, 0009, 0.000000 
 368, 0010, 0.000000 
 368, 0011, 0.000000 
 368, 0012, 0.000000 
 368, 0013, 0.000000 
 368, 0014, 0.000000 
 368, 0015, 0.000000 
 368, 0016, 0.000000 
 368, 0017, 0.000000 
 368, 0018, 0.000000 
 368, 0019, 0.000000 
 368, 0020, 0.000000 
 368, 0021, 0.000000 
 368, 0022, 0.000000 
 368, 0023, 0.000000 
 369, 0000, 0.000000 
 369, 0001, 0.000000 
 369, 0002, 0.000000 
 369, 0003, 0.000000 
 369, 0004, 0.000000 
 369, 0005, 0.000000 
 369, 0006, 0.000000 
 369, 0007, 0.000000 
 369, 0008, 0.000000 
 369, 0009, 0.000000 
 369, 0010, 0.000000 
 369, 0011, 0.000000 
 369, 0012, 0.000000 
 369, 0013, 0.000000 
 369, 0014, 0.000000 
 369, 0015, 0.000000 
 369, 0016, 0.000000 
 369, 0017, 0.000000 
 369, 0018, 0.000000 
 369, 0019, 0.000000 
 369, 0020, 0.000000 
 369, 0021, 0.000000 
 369, 0022, 0.000000 
 369, 0023, 0.000000 
 370, 0000, 0.000000 
 370, 0001, 0.000000 
 370, 0002, 0.000000 
 370, 0003, 0.000000 
 370, 0004, 0.000000 
 370, 0005, 0.000000 
 370, 0006, 0.000000 
 370, 0007, 0.000000 
 370, 0008, 0.000000 
 370, 0009, 0.000000 
 370, 0010, 0.000000 
 370, 0011, 0.000000 
 370, 0012, 0.000000 
 370, 0013, 0.000000 
 370, 0014, 0.000000 
 370, 0015, 0.000000 
 370, 0016, 0.000000 
 370, 0017, 0.000000 
 370, 0018, 0.000000 
 370, 0019, 0.000000 
 370, 0020, 0.000000 
 370, 0021, 0.000000 
 370, 0022, 0.000000 
 370, 0023, 0.000000 
 371, 0000, 0.000000 
 371, 0001, 0.000000 
 371, 0002, 0.000000 
 371, 0003, 0.000000 
 371, 0004, 0.000000 
 371, 0005, 0.000000 
 371, 0006, 0.000000 
 371, 0007, 0.000000 
 371, 0008, 0.000000 
 371, 0009, 0.000000 
 371, 0010, 1.000000 
 371, 0011, 1.400000 
 371, 0012, 0.000000 
 371, 0013, 0.000000 
 371, 0014, 0.000000 
 371, 0015, 0.000000 
 371, 0016, 0.000000 
 371, 0017, 0.000000 
 371, 0018, 0.000000 
 371, 0019, 0.000000 
 371, 0020, 0.000000 
 371, 0021, 0.000000 
 371, 0022, 0.000000 
 371, 0023, 0.000000 
 372, 0000, 0.000000 
 372, 0001, 0.000000 
 372, 0002, 0.000000 
 372, 0003, 0.000000 
 372, 0004, 0.000000 
 372, 0005, 0.000000 
 372, 0006, 0.000000 
 372, 0007, 0.000000 
 372, 0008, 0.000000 
 372, 0009, 0.000000 
 372, 0010, 0.000000 
 372, 0011, 0.000000 
 372, 0012, 0.000000 
 372, 0013, 0.000000 
 372, 0014, 0.000000 
 372, 0015, 0.000000 
 372, 0016, 0.000000 
 372, 0017, 0.000000 
 372, 0018, 0.000000 
 372, 0019, 0.000000 
 372, 0020, 0.000000 
 372, 0021, 0.000000 
 372, 0022, 0.000000 
 372, 0023, 0.000000 
 373, 0000, 0.000000 
 373, 0001, 0.000000 
 373, 0002, 0.000000 
 373, 0003, 0.000000 
 373, 0004, 0.000000 
 373, 0005, 0.000000 
 373, 0006, 0.000000 
 373, 0007, 0.000000 
 373, 0008, 0.000000 
 373, 0009, 0.000000 
 373, 0010, 0.000000 
 373, 0011, 0.000000 
 373, 0012, 0.000000 
 373, 0013, 0.000000 
 373, 0014, 0.000000 
 373, 0015, 0.000000 
 373, 0016, 0.000000 
 373, 0017, 0.000000 
 373, 0018, 0.000000 
 373, 0019, 0.000000 
 373, 0020, 0.000000 
 373, 0021, 0.000000 
 373, 0022, 0.000000 
 373, 0023, 0.500000 
 374, 0000, 0.100000 
 374, 0001, 0.000000 
 374, 0002, 0.000000 
 374, 0003, 0.400000 
 374, 0004, 0.300000 
 374, 0005, 0.000000 
 374, 0006, 0.100000 
 374, 0007, 0.200000 
 374, 0008, 0.000000 
 374, 0009, 0.000000 
 374, 0010, 0.000000 
 374, 0011, 0.000000 
 374, 0012, 0.000000 
 374, 0013, 0.000000 
 374, 0014, 0.000000 
 374, 0015, 0.000000 
 374, 0016, 0.000000 
 374, 0017, 0.000000 
 374, 0018, 0.000000 
 374, 0019, 0.000000 
 374, 0020, 0.000000 
 374, 0021, 0.000000 
 374, 0022, 0.000000 
 374, 0023, 0.000000 
 375, 0000, 0.000000 
 375, 0001, 0.000000 
 375, 0002, 0.000000 
 375, 0003, 0.000000 
 375, 0004, 0.000000 
 375, 0005, 0.000000 
 375, 0006, 0.000000 
 375, 0007, 0.000000 
 375, 0008, 0.000000 
 375, 0009, 0.000000 
 375, 0010, 0.000000 
 375, 0011, 0.000000 
 375, 0012, 0.000000 
 375, 0013, 0.000000 
 375, 0014, 0.000000 
 375, 0015, 0.000000 
 375, 0016, 0.000000 
 375, 0017, 0.000000 
 375, 0018, 0.000000 
 375, 0019, 0.000000 
 375, 0020, 0.000000 
 375, 0021, 0.000000 
 375, 0022, 0.000000 
 375, 0023, 0.000000 
 376, 0000, 0.000000 
 376, 0001, 0.000000 
 376, 0002, 0.000000 
 376, 0003, 0.000000 
 376, 0004, 0.000000 
 376, 0005, 0.000000 
 376, 0006, 0.000000 
 376, 0007, 0.000000 
 376, 0008, 0.000000 
 376, 0009, 0.000000 
 376, 0010, 0.000000 
 376, 0011, 0.000000 
