 format: day,hour,value location:60_127 Start : 20230101 
 127, 0004, 0.000000 
 127, 0005, 0.000000 
 127, 0006, 0.000000 
 127, 0007, 0.000000 
 127, 0008, 0.000000 
 127, 0009, 0.000000 
 127, 0010, 0.000000 
 127, 0011, 0.000000 
 127, 0012, 0.000000 
 127, 0013, 0.000000 
 127, 0014, 0.000000 
 127, 0015, 0.000000 
 127, 0016, 0.000000 
 127, 0017, 0.000000 
 127, 0018, 0.000000 
 127, 0019, 0.000000 
 127, 0020, 0.000000 
 127, 0021, 0.000000 
 127, 0022, 0.000000 
 127, 0023, 0.000000 
 128, 0000, 0.000000 
 128, 0001, 0.000000 
 128, 0002, 0.000000 
 128, 0003, 0.000000 
 128, 0004, 0.000000 
 128, 0005, 0.000000 
 128, 0006, 0.000000 
 128, 0007, 0.000000 
 128, 0008, 0.000000 
 128, 0009, 0.000000 
 128, 0010, 0.000000 
 128, 0011, 0.000000 
 128, 0012, 0.000000 
 128, 0013, 0.000000 
 128, 0014, 0.000000 
 128, 0015, 0.000000 
 128, 0016, 0.000000 
 128, 0017, 0.000000 
 128, 0018, 0.000000 
 128, 0019, 0.000000 
 128, 0020, 0.000000 
 128, 0021, 0.000000 
 128, 0022, 0.000000 
 128, 0023, 0.000000 
 129, 0000, 0.000000 
 129, 0001, 0.000000 
 129, 0002, 0.000000 
 129, 0003, 0.000000 
 129, 0004, 0.000000 
 129, 0005, 0.000000 
 129, 0006, 0.000000 
 129, 0007, 0.000000 
 129, 0008, 0.000000 
 129, 0009, 0.000000 
 129, 0010, 0.000000 
 129, 0011, 0.000000 
 129, 0012, 0.000000 
 129, 0013, 0.000000 
 129, 0014, 0.000000 
 129, 0015, 0.000000 
 129, 0016, 0.000000 
 129, 0017, 0.000000 
 129, 0018, 0.000000 
 129, 0019, 0.000000 
 129, 0020, 0.000000 
 129, 0021, 0.000000 
 129, 0022, 0.000000 
 129, 0023, 0.000000 
 130, 0000, 0.000000 
 130, 0001, 0.000000 
 130, 0002, 0.000000 
 130, 0003, 0.000000 
 130, 0004, 0.000000 
 130, 0005, 0.000000 
 130, 0006, 0.000000 
 130, 0007, 0.000000 
 130, 0008, 0.000000 
 130, 0009, 0.000000 
 130, 0010, 0.000000 
 130, 0011, 0.000000 
 130, 0012, 0.000000 
 130, 0013, 0.000000 
 130, 0014, 0.000000 
 130, 0015, 0.000000 
 130, 0016, 0.000000 
 130, 0017, 0.000000 
 130, 0018, 0.000000 
 130, 0019, 0.000000 
 130, 0020, 0.000000 
 130, 0021, 0.000000 
 130, 0022, 0.000000 
 130, 0023, 0.000000 
 131, 0000, 0.000000 
 131, 0001, 0.000000 
 131, 0002, 0.000000 
 131, 0003, 0.000000 
 131, 0004, 0.000000 
 131, 0005, 0.000000 
 131, 0006, 0.000000 
 131, 0007, 0.000000 
 131, 0008, 0.000000 
 131, 0009, 0.000000 
 131, 0010, 0.000000 
 131, 0011, 0.000000 
 131, 0012, 0.000000 
 131, 0013, 0.000000 
 131, 0014, 0.000000 
 131, 0015, 0.000000 
 131, 0016, 0.000000 
 131, 0017, 0.000000 
 131, 0018, 0.000000 
 131, 0019, 0.000000 
 131, 0020, 0.000000 
 131, 0021, 0.000000 
 131, 0022, 0.000000 
 131, 0023, 0.000000 
 132, 0000, 0.000000 
 132, 0001, 0.000000 
 132, 0002, 0.000000 
 132, 0003, 0.000000 
 132, 0004, 0.000000 
 132, 0005, 0.000000 
 132, 0006, 0.000000 
 132, 0007, 0.000000 
 132, 0008, 0.000000 
 132, 0009, 0.000000 
 132, 0010, 0.000000 
 132, 0011, 0.000000 
 132, 0012, 0.000000 
 132, 0013, 0.000000 
 132, 0014, 0.000000 
 132, 0015, 0.000000 
 132, 0016, 0.000000 
 132, 0017, 0.000000 
 132, 0018, 0.000000 
 132, 0019, 0.000000 
 132, 0020, 0.000000 
 132, 0021, 0.000000 
 132, 0022, 0.000000 
 132, 0023, 0.000000 
 133, 0000, 0.000000 
 133, 0001, 0.000000 
 133, 0002, 0.000000 
 133, 0003, 0.000000 
 133, 0004, 0.000000 
 133, 0005, 0.000000 
 133, 0006, 0.000000 
 133, 0007, 0.000000 
 133, 0008, 0.000000 
 133, 0009, 0.000000 
 133, 0010, 0.000000 
 133, 0011, 0.000000 
 133, 0012, 0.000000 
 133, 0013, 0.000000 
 133, 0014, 0.000000 
 133, 0015, 0.000000 
 133, 0016, 0.000000 
 133, 0017, 0.000000 
 133, 0018, 0.000000 
 133, 0019, 0.000000 
 133, 0020, 0.000000 
 133, 0021, 0.000000 
 133, 0022, 0.000000 
 133, 0023, 0.000000 
 134, 0000, 0.000000 
 134, 0001, 0.000000 
 134, 0002, 0.000000 
 134, 0003, 0.000000 
 134, 0004, 0.000000 
 134, 0005, 0.000000 
 134, 0006, 0.000000 
 134, 0007, 0.000000 
 134, 0008, 0.000000 
 134, 0009, 0.000000 
 134, 0010, 0.000000 
 134, 0011, 0.000000 
 134, 0012, 0.000000 
 134, 0013, 0.000000 
 134, 0014, 0.000000 
 134, 0015, 0.000000 
 134, 0016, 0.000000 
 134, 0017, 0.000000 
 134, 0018, 0.000000 
 134, 0019, 0.000000 
 134, 0020, 0.000000 
 134, 0021, 0.000000 
 134, 0022, 0.000000 
 134, 0023, 0.000000 
 135, 0000, 0.000000 
 135, 0001, 0.000000 
 135, 0002, 0.000000 
 135, 0003, 0.000000 
 135, 0004, 0.000000 
 135, 0005, 0.000000 
 135, 0006, 0.000000 
 135, 0007, 0.000000 
 135, 0008, 0.000000 
 135, 0009, 0.000000 
 135, 0010, 0.000000 
 135, 0011, 0.000000 
 135, 0012, 0.000000 
 135, 0013, 0.000000 
 135, 0014, 0.000000 
 135, 0015, 0.000000 
 135, 0016, 0.000000 
 135, 0017, 0.000000 
 135, 0018, 0.000000 
 135, 0019, 0.000000 
 135, 0020, 0.000000 
 135, 0021, 0.000000 
 135, 0022, 0.000000 
 135, 0023, 0.000000 
 136, 0000, 0.000000 
 136, 0001, 0.000000 
 136, 0002, 0.000000 
 136, 0003, 0.000000 
 136, 0004, 0.000000 
 136, 0005, 0.000000 
 136, 0006, 0.000000 
 136, 0007, 0.000000 
 136, 0008, 0.000000 
 136, 0009, 0.000000 
 136, 0010, 0.000000 
 136, 0011, 0.000000 
 136, 0012, 0.000000 
 136, 0013, 0.000000 
 136, 0014, 0.000000 
 136, 0015, 0.000000 
 136, 0016, 0.000000 
 136, 0017, 0.000000 
 136, 0018, 0.000000 
 136, 0019, 0.000000 
 136, 0020, 0.000000 
 136, 0021, 0.000000 
 136, 0022, 0.000000 
 136, 0023, 0.000000 
 137, 0000, 0.000000 
 137, 0001, 0.000000 
 137, 0002, 0.000000 
 137, 0003, 0.000000 
 137, 0004, 0.000000 
 137, 0005, 0.000000 
 137, 0006, 0.000000 
 137, 0007, 0.000000 
 137, 0008, 0.000000 
 137, 0009, 0.000000 
 137, 0010, 0.000000 
 137, 0011, 0.000000 
 137, 0012, 0.000000 
 137, 0013, 0.000000 
 137, 0014, 0.000000 
 137, 0015, 0.000000 
 137, 0016, 0.000000 
 137, 0017, 0.000000 
 137, 0018, 0.000000 
 137, 0019, 0.000000 
 137, 0020, 0.000000 
 137, 0021, 0.000000 
 137, 0022, 0.000000 
 137, 0023, 0.000000 
 138, 0000, 0.000000 
 138, 0001, 0.000000 
 138, 0002, 0.000000 
 138, 0003, 0.000000 
 138, 0004, 0.100000 
 138, 0005, 1.200000 
 138, 0006, 0.000000 
 138, 0007, 0.000000 
 138, 0008, 0.000000 
 138, 0009, 0.000000 
 138, 0010, 0.000000 
 138, 0011, 0.000000 
 138, 0012, 0.000000 
 138, 0013, 0.000000 
 138, 0014, 0.000000 
 138, 0015, 0.000000 
 138, 0016, 0.000000 
 138, 0017, 0.000000 
 138, 0018, 0.000000 
 138, 0019, 0.000000 
 138, 0020, 0.000000 
 138, 0021, 0.000000 
 138, 0022, 0.000000 
 138, 0023, 0.000000 
 139, 0000, 0.000000 
 139, 0001, 0.000000 
 139, 0002, 0.000000 
 139, 0003, 0.000000 
 139, 0004, 0.000000 
 139, 0005, 0.000000 
 139, 0006, 0.000000 
 139, 0007, 0.000000 
 139, 0008, 0.000000 
 139, 0009, 0.000000 
 139, 0010, 0.000000 
 139, 0011, 0.000000 
 139, 0012, 0.000000 
 139, 0013, 0.000000 
 139, 0014, 0.000000 
 139, 0015, 0.000000 
 139, 0016, 0.000000 
 139, 0017, 0.000000 
 139, 0018, 0.000000 
 139, 0019, 0.000000 
 139, 0020, 0.000000 
 139, 0021, 0.000000 
 139, 0022, 0.000000 
 139, 0023, 0.000000 
 140, 0000, 0.000000 
 140, 0001, 0.000000 
 140, 0002, 0.000000 
 140, 0003, 0.000000 
 140, 0004, 0.000000 
 140, 0005, 0.000000 
 140, 0006, 0.000000 
 140, 0007, 0.000000 
 140, 0008, 0.000000 
 140, 0009, 0.000000 
 140, 0010, 0.000000 
 140, 0011, 0.000000 
 140, 0012, 0.000000 
 140, 0013, 0.000000 
 140, 0014, 0.000000 
 140, 0015, 0.000000 
 140, 0016, 0.000000 
 140, 0017, 0.000000 
 140, 0018, 0.000000 
 140, 0019, 0.000000 
 140, 0020, 0.000000 
 140, 0021, 0.100000 
 140, 0022, 0.100000 
 140, 0023, 0.000000 
 141, 0000, 0.000000 
 141, 0001, 0.000000 
 141, 0002, 0.000000 
 141, 0003, 0.000000 
 141, 0004, 0.000000 
 141, 0005, 0.000000 
 141, 0006, 0.000000 
 141, 0007, 0.000000 
 141, 0008, 0.000000 
 141, 0009, 0.000000 
 141, 0010, 0.000000 
 141, 0011, 0.000000 
 141, 0012, 0.000000 
 141, 0013, 0.000000 
 141, 0014, 0.000000 
 141, 0015, 0.000000 
 141, 0016, 0.000000 
 141, 0017, 0.000000 
 141, 0018, 0.000000 
 141, 0019, 0.000000 
 141, 0020, 0.000000 
 141, 0021, 0.000000 
 141, 0022, 0.000000 
 141, 0023, 0.000000 
 142, 0000, 0.000000 
 142, 0001, 0.000000 
 142, 0002, 0.000000 
 142, 0003, 0.000000 
 142, 0004, 0.000000 
 142, 0005, 0.000000 
 142, 0006, 0.000000 
 142, 0007, 0.000000 
 142, 0008, 0.000000 
 142, 0009, 0.000000 
 142, 0010, 0.000000 
 142, 0011, 0.000000 
 142, 0012, 0.000000 
 142, 0013, 0.000000 
 142, 0014, 0.000000 
 142, 0015, 0.000000 
 142, 0016, 0.000000 
 142, 0017, 0.000000 
 142, 0018, 0.000000 
 142, 0019, 0.000000 
 142, 0020, 0.000000 
 142, 0021, 0.000000 
 142, 0022, 0.000000 
 142, 0023, 0.000000 
 143, 0000, 0.000000 
 143, 0001, 0.000000 
 143, 0002, 0.000000 
 143, 0003, 0.000000 
 143, 0004, 0.000000 
 143, 0005, 0.000000 
 143, 0006, 0.000000 
 143, 0007, 0.000000 
 143, 0008, 0.000000 
 143, 0009, 0.000000 
 143, 0010, 0.000000 
 143, 0011, 0.000000 
 143, 0012, 0.000000 
 143, 0013, 0.000000 
 143, 0014, 0.000000 
 143, 0015, 0.000000 
 143, 0016, 0.000000 
 143, 0017, 0.000000 
 143, 0018, 0.000000 
 143, 0019, 0.000000 
 143, 0020, 0.000000 
 143, 0021, 0.000000 
 143, 0022, 0.000000 
 143, 0023, 0.000000 
 144, 0000, 0.000000 
 144, 0001, 0.000000 
 144, 0002, 0.000000 
 144, 0003, 0.000000 
 144, 0004, 0.000000 
 144, 0005, 0.000000 
 144, 0006, 0.000000 
 144, 0007, 0.000000 
 144, 0008, 0.000000 
 144, 0009, 0.000000 
 144, 0010, 0.000000 
 144, 0011, 0.000000 
 144, 0012, 0.000000 
 144, 0013, 0.000000 
 144, 0014, 0.000000 
 144, 0015, 0.000000 
 144, 0016, 0.000000 
 144, 0017, 0.000000 
 144, 0018, 0.000000 
 144, 0019, 0.000000 
 144, 0020, 0.000000 
 144, 0021, 0.000000 
 144, 0022, 0.000000 
 144, 0023, 0.000000 
 145, 0000, 0.000000 
 145, 0001, 0.000000 
 145, 0002, 0.000000 
 145, 0003, 0.000000 
 145, 0004, 0.000000 
 145, 0005, 0.000000 
 145, 0006, 0.000000 
 145, 0007, 0.000000 
 145, 0008, 0.000000 
 145, 0009, 0.000000 
 145, 0010, 0.000000 
 145, 0011, 0.000000 
 145, 0012, 0.000000 
 145, 0013, 0.000000 
 145, 0014, 0.000000 
 145, 0015, 0.500000 
 145, 0016, 0.000000 
 145, 0017, 0.000000 
 145, 0018, 0.000000 
 145, 0019, 0.000000 
 145, 0020, 0.000000 
 145, 0021, 0.000000 
 145, 0022, 0.000000 
 145, 0023, 0.000000 
 146, 0000, 0.000000 
 146, 0001, 0.000000 
 146, 0002, 0.000000 
 146, 0003, 0.000000 
 146, 0004, 0.000000 
 146, 0005, 0.000000 
 146, 0006, 0.000000 
 146, 0007, 0.000000 
 146, 0008, 0.000000 
 146, 0009, 0.000000 
 146, 0010, 0.000000 
 146, 0011, 0.000000 
 146, 0012, 0.000000 
 146, 0013, 0.000000 
 146, 0014, 0.000000 
 146, 0015, 0.000000 
 146, 0016, 0.000000 
 146, 0017, 0.000000 
 146, 0018, 0.000000 
 146, 0019, 0.000000 
 146, 0020, 0.000000 
 146, 0021, 0.000000 
 146, 0022, 0.000000 
 146, 0023, 0.000000 
 147, 0000, 0.100000 
 147, 0001, 0.400000 
 147, 0002, 3.400000 
 147, 0003, 1.900000 
 147, 0004, 2.800000 
 147, 0005, 1.900000 
 147, 0006, 0.200000 
 147, 0007, 2.900000 
 147, 0008, 4.800000 
 147, 0009, 5.000000 
 147, 0010, 1.500000 
 147, 0011, 4.200000 
 147, 0012, 1.900000 
 147, 0013, 0.200000 
 147, 0014, 0.400000 
 147, 0015, 1.100000 
 147, 0016, 4.500000 
 147, 0017, 0.500000 
 147, 0018, 0.400000 
 147, 0019, 1.100000 
 147, 0020, 1.200000 
 147, 0021, 2.000000 
 147, 0022, 2.100000 
 147, 0023, 2.400000 
 148, 0000, 1.700000 
 148, 0001, 2.100000 
 148, 0002, 1.400000 
 148, 0003, 1.900000 
 148, 0004, 0.700000 
 148, 0005, 1.500000 
 148, 0006, 4.500000 
 148, 0007, 1.900000 
 148, 0008, 2.500000 
 148, 0009, 1.200000 
 148, 0010, 1.600000 
 148, 0011, 1.500000 
 148, 0012, 2.200000 
 148, 0013, 1.500000 
 148, 0014, 0.500000 
 148, 0015, 1.000000 
 148, 0016, 0.600000 
 148, 0017, 0.100000 
 148, 0018, 0.200000 
 148, 0019, 0.200000 
 148, 0020, 0.000000 
 148, 0021, 0.000000 
 148, 0022, 0.000000 
 148, 0023, 0.000000 
 149, 0000, 0.000000 
 149, 0001, 0.000000 
 149, 0002, 0.000000 
 149, 0003, 0.000000 
 149, 0004, 0.000000 
 149, 0005, 0.000000 
 149, 0006, 0.000000 
 149, 0007, 0.000000 
 149, 0008, 0.000000 
 149, 0009, 0.000000 
 149, 0010, 0.000000 
 149, 0011, 0.000000 
 149, 0012, 0.000000 
 149, 0013, 0.000000 
 149, 0014, 0.000000 
 149, 0015, 0.000000 
 149, 0016, 0.000000 
 149, 0017, 0.000000 
 149, 0018, 0.000000 
 149, 0019, 0.000000 
 149, 0020, 0.000000 
 149, 0021, 0.000000 
 149, 0022, 0.000000 
 149, 0023, 0.000000 
 150, 0000, 0.000000 
 150, 0001, 0.000000 
 150, 0002, 0.000000 
 150, 0003, 0.000000 
 150, 0004, 0.000000 
 150, 0005, 0.000000 
 150, 0006, 0.000000 
 150, 0007, 0.000000 
 150, 0008, 0.000000 
 150, 0009, 0.000000 
 150, 0010, 0.000000 
 150, 0011, 0.000000 
 150, 0012, 0.000000 
 150, 0013, 0.000000 
 150, 0014, 0.000000 
 150, 0015, 0.000000 
 150, 0016, 0.000000 
 150, 0017, 0.000000 
 150, 0018, 0.000000 
 150, 0019, 0.000000 
 150, 0020, 0.000000 
 150, 0021, 0.000000 
 150, 0022, 0.000000 
 150, 0023, 0.000000 
 151, 0000, 0.000000 
 151, 0001, 0.000000 
 151, 0002, 0.000000 
 151, 0003, 0.000000 
 151, 0004, 0.000000 
 151, 0005, 0.000000 
 151, 0006, 0.000000 
 151, 0007, 0.000000 
 151, 0008, 0.000000 
 151, 0009, 0.000000 
 151, 0010, 0.000000 
 151, 0011, 0.000000 
 151, 0012, 0.000000 
 151, 0013, 0.000000 
 151, 0014, 0.000000 
 151, 0015, 0.000000 
 151, 0016, 0.000000 
 151, 0017, 0.000000 
 151, 0018, 0.000000 
 151, 0019, 0.000000 
 151, 0020, 0.000000 
 151, 0021, 0.000000 
 151, 0022, 0.000000 
 151, 0023, 0.000000 
 152, 0000, 0.000000 
 152, 0001, 0.000000 
 152, 0002, 0.000000 
 152, 0003, 0.000000 
 152, 0004, 0.000000 
 152, 0005, 0.000000 
 152, 0006, 0.000000 
 152, 0007, 0.000000 
 152, 0008, 0.000000 
 152, 0009, 0.000000 
 152, 0010, 0.000000 
 152, 0011, 0.000000 
 152, 0012, 0.000000 
 152, 0013, 0.000000 
 152, 0014, 0.000000 
 152, 0015, 0.000000 
 152, 0016, 0.000000 
 152, 0017, 0.000000 
 152, 0018, 0.000000 
 152, 0019, 0.000000 
 152, 0020, 0.000000 
 152, 0021, 0.000000 
 152, 0022, 0.000000 
 152, 0023, 0.000000 
 153, 0000, 0.000000 
 153, 0001, 0.000000 
 153, 0002, 0.000000 
 153, 0003, 0.000000 
 153, 0004, 0.000000 
 153, 0005, 0.000000 
 153, 0006, 0.000000 
 153, 0007, 0.000000 
 153, 0008, 0.000000 
 153, 0009, 0.000000 
 153, 0010, 0.000000 
 153, 0011, 0.000000 
 153, 0012, 0.000000 
 153, 0013, 0.000000 
 153, 0014, 0.000000 
 153, 0015, 0.000000 
 153, 0016, 0.000000 
 153, 0017, 0.000000 
 153, 0018, 0.000000 
 153, 0019, 0.000000 
 153, 0020, 0.000000 
 153, 0021, 0.000000 
 153, 0022, 0.000000 
 153, 0023, 0.000000 
 154, 0000, 0.000000 
 154, 0001, 0.000000 
 154, 0002, 0.000000 
 154, 0003, 0.000000 
 154, 0004, 0.000000 
 154, 0005, 0.000000 
 154, 0006, 0.000000 
 154, 0007, 0.000000 
 154, 0008, 0.000000 
 154, 0009, 0.000000 
 154, 0010, 0.000000 
 154, 0011, 0.000000 
 154, 0012, 0.000000 
 154, 0013, 0.000000 
 154, 0014, 0.000000 
 154, 0015, 0.000000 
 154, 0016, 0.000000 
 154, 0017, 0.000000 
 154, 0018, 0.000000 
 154, 0019, 0.000000 
 154, 0020, 0.000000 
 154, 0021, 0.000000 
 154, 0022, 0.000000 
 154, 0023, 0.000000 
 155, 0000, 0.000000 
 155, 0001, 0.000000 
 155, 0002, 0.000000 
 155, 0003, 0.000000 
 155, 0004, 0.000000 
 155, 0005, 0.000000 
 155, 0006, 0.000000 
 155, 0007, 0.000000 
 155, 0008, 0.000000 
 155, 0009, 0.000000 
 155, 0010, 0.000000 
 155, 0011, 0.000000 
 155, 0012, 0.000000 
 155, 0013, 0.000000 
 155, 0014, 0.000000 
 155, 0015, 0.000000 
 155, 0016, 0.000000 
 155, 0017, 0.000000 
 155, 0018, 0.000000 
 155, 0019, 0.000000 
 155, 0020, 0.000000 
 155, 0021, 0.000000 
 155, 0022, 0.000000 
 155, 0023, 0.000000 
 156, 0000, 0.000000 
 156, 0001, 0.000000 
 156, 0002, 0.000000 
 156, 0003, 0.000000 
 156, 0004, 0.000000 
 156, 0005, 0.000000 
 156, 0006, 0.000000 
 156, 0007, 0.000000 
 156, 0008, 0.000000 
 156, 0009, 0.000000 
 156, 0010, 0.000000 
 156, 0011, 0.000000 
 156, 0012, 0.000000 
 156, 0013, 0.000000 
 156, 0014, 0.000000 
 156, 0015, 0.000000 
 156, 0016, 0.000000 
 156, 0017, 0.000000 
 156, 0018, 0.000000 
 156, 0019, 0.000000 
 156, 0020, 0.000000 
 156, 0021, 0.000000 
 156, 0022, 0.000000 
 156, 0023, 0.000000 
 157, 0000, 0.000000 
 157, 0001, 0.000000 
 157, 0002, 0.000000 
 157, 0003, 0.000000 
 157, 0004, 0.000000 
 157, 0005, 0.000000 
 157, 0006, 0.000000 
 157, 0007, 0.000000 
 157, 0008, 0.000000 
 157, 0009, 0.000000 
 157, 0010, 0.000000 
 157, 0011, 0.000000 
 157, 0012, 0.000000 
 157, 0013, 0.000000 
 157, 0014, 0.000000 
 157, 0015, 0.000000 
 157, 0016, 0.000000 
 157, 0017, 0.000000 
 157, 0018, 0.000000 
 157, 0019, 0.000000 
 157, 0020, 0.000000 
 157, 0021, 0.000000 
 157, 0022, 0.000000 
 157, 0023, 0.000000 
 158, 0000, 0.000000 
 158, 0001, 0.000000 
 158, 0002, 0.000000 
 158, 0003, 0.000000 
 158, 0004, 0.000000 
 158, 0005, 0.000000 
 158, 0006, 0.000000 
 158, 0007, 0.000000 
 158, 0008, 0.000000 
 158, 0009, 0.000000 
 158, 0010, 0.000000 
 158, 0011, 0.000000 
 158, 0012, 0.000000 
 158, 0013, 0.000000 
 158, 0014, 0.000000 
 158, 0015, 0.000000 
 158, 0016, 0.000000 
 158, 0017, 0.000000 
 158, 0018, 0.000000 
 158, 0019, 0.000000 
 158, 0020, 0.000000 
 158, 0021, 0.000000 
 158, 0022, 0.000000 
 158, 0023, 0.000000 
 159, 0000, 0.000000 
 159, 0001, 0.000000 
 159, 0002, 0.000000 
 159, 0003, 0.000000 
 159, 0004, 0.000000 
 159, 0005, 0.100000 
 159, 0006, 0.000000 
 159, 0007, 0.000000 
 159, 0008, 0.000000 
 159, 0009, 0.000000 
 159, 0010, 0.000000 
 159, 0011, 0.300000 
 159, 0012, 0.000000 
 159, 0013, 0.900000 
 159, 0014, 0.600000 
 159, 0015, 0.500000 
 159, 0016, 0.600000 
 159, 0017, 0.100000 
 159, 0018, 0.000000 
 159, 0019, 0.000000 
 159, 0020, 0.000000 
 159, 0021, 0.000000 
 159, 0022, 0.000000 
 159, 0023, 0.000000 
 160, 0000, 0.000000 
 160, 0001, 0.000000 
 160, 0002, 0.000000 
 160, 0003, 0.000000 
 160, 0004, 0.000000 
 160, 0005, 0.000000 
 160, 0006, 0.000000 
 160, 0007, 0.000000 
 160, 0008, 0.000000 
 160, 0009, 0.000000 
 160, 0010, 0.000000 
 160, 0011, 0.000000 
 160, 0012, 0.000000 
 160, 0013, 0.000000 
 160, 0014, 0.000000 
 160, 0015, 0.000000 
 160, 0016, 0.000000 
 160, 0017, 0.000000 
 160, 0018, 0.000000 
 160, 0019, 0.000000 
 160, 0020, 0.000000 
 160, 0021, 0.000000 
 160, 0022, 0.000000 
 160, 0023, 0.000000 
 161, 0000, 0.000000 
 161, 0001, 0.000000 
 161, 0002, 0.000000 
 161, 0003, 0.000000 
 161, 0004, 0.000000 
 161, 0005, 0.000000 
 161, 0006, 0.000000 
 161, 0007, 0.000000 
 161, 0008, 0.000000 
 161, 0009, 0.000000 
 161, 0010, 0.000000 
 161, 0011, 0.000000 
 161, 0012, 0.000000 
 161, 0013, 0.800000 
 161, 0014, 0.900000 
 161, 0015, 3.800000 
 161, 0016, 0.200000 
 161, 0017, 9.600000 
 161, 0018, 16.100000 
 161, 0019, 0.000000 
 161, 0020, 0.000000 
 161, 0021, 1.600000 
 161, 0022, 0.000000 
 161, 0023, 0.000000 
 162, 0000, 0.000000 
 162, 0001, 0.000000 
 162, 0002, 0.000000 
 162, 0003, 0.000000 
 162, 0004, 0.000000 
 162, 0005, 0.000000 
 162, 0006, 0.000000 
 162, 0007, 0.000000 
 162, 0008, 0.000000 
 162, 0009, 0.000000 
 162, 0010, 0.000000 
 162, 0011, 0.000000 
 162, 0012, 0.000000 
 162, 0013, 0.000000 
 162, 0014, 0.000000 
 162, 0015, 0.000000 
 162, 0016, 0.000000 
 162, 0017, 0.000000 
 162, 0018, 0.000000 
 162, 0019, 0.000000 
 162, 0020, 0.000000 
 162, 0021, 0.000000 
 162, 0022, 0.000000 
 162, 0023, 0.000000 
 163, 0000, 0.000000 
 163, 0001, 0.000000 
 163, 0002, 0.000000 
 163, 0003, 0.000000 
 163, 0004, 0.000000 
 163, 0005, 0.000000 
 163, 0006, 0.000000 
 163, 0007, 0.000000 
 163, 0008, 0.000000 
 163, 0009, 0.000000 
 163, 0010, 0.000000 
 163, 0011, 0.000000 
 163, 0012, 0.000000 
 163, 0013, 0.000000 
 163, 0014, 0.000000 
 163, 0015, 0.000000 
 163, 0016, 0.000000 
 163, 0017, 0.000000 
 163, 0018, 0.000000 
 163, 0019, 0.000000 
 163, 0020, 0.000000 
 163, 0021, 0.000000 
 163, 0022, 0.000000 
 163, 0023, 0.000000 
 164, 0000, 0.000000 
 164, 0001, 0.000000 
 164, 0002, 0.000000 
 164, 0003, 0.000000 
 164, 0004, 0.000000 
 164, 0005, 0.000000 
 164, 0006, 0.000000 
 164, 0007, 0.000000 
 164, 0008, 0.000000 
 164, 0009, 0.000000 
 164, 0010, 0.000000 
 164, 0011, 0.000000 
 164, 0012, 0.000000 
 164, 0013, 0.000000 
 164, 0014, 0.000000 
 164, 0015, 0.000000 
 164, 0016, 0.000000 
 164, 0017, 0.000000 
 164, 0018, 0.000000 
 164, 0019, 0.000000 
 164, 0020, 0.000000 
 164, 0021, 0.000000 
 164, 0022, 0.000000 
 164, 0023, 0.000000 
 165, 0000, 0.000000 
 165, 0001, 0.000000 
 165, 0002, 0.000000 
 165, 0003, 0.000000 
 165, 0004, 11.700000 
 165, 0005, 18.900000 
 165, 0006, 0.000000 
 165, 0007, 0.000000 
 165, 0008, 0.000000 
 165, 0009, 0.000000 
 165, 0010, 0.000000 
 165, 0011, 0.000000 
 165, 0012, 0.000000 
 165, 0013, 0.000000 
 165, 0014, 0.000000 
 165, 0015, 0.000000 
 165, 0016, 0.000000 
 165, 0017, 0.000000 
 165, 0018, 0.000000 
 165, 0019, 0.000000 
 165, 0020, 0.000000 
 165, 0021, 0.000000 
 165, 0022, 0.000000 
 165, 0023, 0.000000 
 166, 0000, 0.000000 
 166, 0001, 0.000000 
 166, 0002, 0.000000 
 166, 0003, 0.000000 
 166, 0004, 0.000000 
 166, 0005, 0.000000 
 166, 0006, 0.000000 
 166, 0007, 0.000000 
 166, 0008, 0.000000 
 166, 0009, 0.000000 
 166, 0010, 0.000000 
 166, 0011, 0.000000 
 166, 0012, 0.000000 
 166, 0013, 0.000000 
 166, 0014, 0.000000 
 166, 0015, 0.000000 
 166, 0016, 0.000000 
 166, 0017, 0.000000 
 166, 0018, 0.000000 
 166, 0019, 0.000000 
 166, 0020, 0.000000 
 166, 0021, 0.000000 
 166, 0022, 0.000000 
 166, 0023, 0.000000 
 167, 0000, 0.000000 
 167, 0001, 0.000000 
 167, 0002, 0.000000 
 167, 0003, 0.000000 
 167, 0004, 0.000000 
 167, 0005, 0.000000 
 167, 0006, 0.000000 
 167, 0007, 0.000000 
 167, 0008, 0.000000 
 167, 0009, 0.000000 
 167, 0010, 0.000000 
 167, 0011, 0.000000 
 167, 0012, 0.000000 
 167, 0013, 0.000000 
 167, 0014, 0.000000 
 167, 0015, 0.000000 
 167, 0016, 0.000000 
 167, 0017, 0.000000 
 167, 0018, 0.000000 
 167, 0019, 0.000000 
 167, 0020, 0.000000 
 167, 0021, 0.000000 
 167, 0022, 0.000000 
 167, 0023, 0.000000 
 168, 0000, 0.000000 
 168, 0001, 0.000000 
 168, 0002, 0.000000 
 168, 0003, 0.000000 
 168, 0004, 0.000000 
 168, 0005, 0.000000 
 168, 0006, 0.000000 
 168, 0007, 0.000000 
 168, 0008, 0.000000 
 168, 0009, 0.000000 
 168, 0010, 0.000000 
 168, 0011, 0.000000 
 168, 0012, 0.000000 
 168, 0013, 0.000000 
 168, 0014, 0.000000 
 168, 0015, 0.000000 
 168, 0016, 0.000000 
 168, 0017, 0.000000 
